,ID,Y Pred,Mass,Pred Formula,Pred Mass,Pred Atom Num,Pred H/C Num,Running Time,Refined Formula (0),Refined Formula (1),Refined Formula (2),Refined Formula (3),Refined Formula (4),Refined Mass (0),Refined Mass (1),Refined Mass (2),Refined Mass (3),Refined Mass (4),FDR (0),FDR (1),FDR (2),FDR (3),FDR (4)
171,EMBL_MCF_2_0_HRMS_Library000124,8.035979;17.827126;6.173783;0.69925404;-0.0031670597;-0.006457347;-0.0035987848;-0.0010893539;-1.0337616e-06;5.3899363e-05;-0.0005378004;-0.00011506345;-1.5115696e-06,221.09060668945312,C8H18O6N,204.02684020996094,29.659807205200195,1.9657832384109497,0.2043253406882286,C11H13N2O3,C8H15NO6,C6H13N4O5,C9H11N5O2,,221.09261728656,221.08993720530003,221.08859453456,221.09127461582,,0.9934921860694885,0.9867254495620728,0.0066602472215890884,0.0005256101721897721,0.0
172,EMBL_MCF_2_0_HRMS_Library000123,7.9482803;16.706116;5.8379235;1.1718148;-0.0061487346;-0.008895737;-0.0041005756;-0.0015565709;-1.0427373e-06;-0.00027095937;-0.0004941877;-0.00010662269;-1.3265159e-06,221.0867919921875,C8H17O6N,221.9073944091797,32.06108856201172,2.0861432552337646,0.18994393199682236,C6H13N4O5,,,,,221.08859453456,,,,,0.02199937030673027,0.0,0.0,0.0,0.0
173,EMBL_MCF_2_0_HRMS_Library000122,13.029928;20.119688;1.9081497;0.8718487;-0.0015387799;-0.0017691553;-0.00251325;-0.003480287;-3.8181253e-07;-0.00022064113;-0.00019767247;-0.00012648072;-1.6933872e-06,221.08816528320312,C13H20O2N,220.276123046875,35.953067779541016,1.5414494276046753,0.12131776660680771,C8H15NO6,,,,,221.08993720530003,,,,,0.28022634983062744,0.0,0.0,0.0,0.0
174,EMBL_MCF_2_0_HRMS_Library000121,6.498931;13.128596;3.2430024;1.3050656;-0.00022975467;-0.00336594;-0.001260715;-0.0019786432;-7.847725e-07;-0.00012076162;-0.00019141995;-9.2076916e-05;-1.7977651e-06,161.06707763671875,C6H13O3N,143.05747985839844,21.267654418945312,1.748322606086731,0.16405000537633896,C4H9N4O3,,,,,161.0674651665,,,,,0.018443984910845757,0.0,0.0,0.0,0.0
175,EMBL_MCF_2_0_HRMS_Library000120,6.0062723;10.779918;3.9856117;1.0401874;-0.0020135788;-0.0045472803;-0.0024516068;-0.0033490018;-6.57938e-07;-0.00020272397;-0.00019897186;-9.2317576e-05;-1.8623756e-06,161.06619262695312,C6H11O4N,161.77359008789062,21.73588752746582,1.7936309576034546,0.15123357623815536,C4H9N4O3,,,,,161.0674651665,,,,,0.012168100103735924,0.0,0.0,0.0,0.0
176,EMBL_MCF_2_0_HRMS_Library000117,24.520826;46.814373;6.8908763;1.2210379;-0.0032863168;0.9602635;-0.0007169746;-0.00789909;-1.84038e-06;-0.0007470932;-0.0012724277;-0.0002428968;-2.2365111e-06,499.2995300292969,C25H47O7NS,481.320068359375,77.5297622680664,1.8125638961791992,0.13213863223791122,C26H45NO6S,C29H43N2O3S,C27H41N5O2S,C24H43N4O5S,C20H45N5O7S,499.29675934659997,499.29943942785997,499.29809675712,499.29541667586,499.30396998389,0.7728610634803772,0.2371666133403778,0.09826359897851944,0.03786654770374298,0.018190624192357063
177,EMBL_MCF_2_0_HRMS_Library000116,27.885208;41.870495;5.4178815;0.59823895;0.032269225;0.82711434;0.025755096;0.014074348;-1.9808235e-06;-0.0007999506;-0.0012607214;-0.00019972814;-2.4399585e-06,499.299072265625,C28H42O5NS,516.4769897460938,80.55532836914062,1.603940486907959,0.2037588581442833,C29H43N2O3S,C27H41N5O2S,C26H45NO6S,C32H41N3S,C24H43N4O5S,499.29943942785997,499.29809675712,499.29675934659997,499.30211950911996,499.29541667586,0.4635144770145416,0.35195663571357727,0.1678064465522766,0.13263624906539917,0.07153355330228806
178,EMBL_MCF_2_0_HRMS_Library000115,18.550777;32.449356;4.85565;0.6691942;-0.0006526735;-0.001197809;-0.00046751127;0.0067384467;-5.4761125e-07;-4.9337374e-05;-0.0004985567;-0.00018251654;-1.748824e-06,342.12109375,C19H32O5N,342.0345458984375,56.30359649658203,1.751297950744629,0.13911738246679306,C18H18N2O5,C15H20NO8,C16H16N5O4,C21H16N3O2,C19H14N6O,342.12157168684996,342.11889160559,342.12022901611,342.12425176811,342.12290909737,0.28992629051208496,0.1511087715625763,0.05849987640976906,0.04630708321928978,0.00472933379933238
179,EMBL_MCF_2_0_HRMS_Library000111,7.294241;15.461313;2.5674117;1.1801425;0.004797088;-0.0030735433;-0.0011635534;-0.0026326017;-1.9441877e-07;-0.00014437102;0.0008796472;-0.00014330934;-2.415232e-06,161.10244750976562,C7H15O3N,160.8292999267578,26.54962158203125,2.097534418106079,0.13553490489721298,C5H13N4O2,,,,,161.10385067585,,,,,0.043681830167770386,0.0,0.0,0.0,0.0
180,EMBL_MCF_2_0_HRMS_Library000104,8.591329;11.556437;2.7546706;2.0666199;-0.002093878;-0.003683442;-0.00022514984;-0.002995111;-9.3955833e-07;-0.00016191862;-0.00023658239;-4.5611374e-05;-1.3990659e-06,189.1117706298828,C9H12O3N2,187.66070556640625,25.00547218322754,1.3360997438430786,0.1564883217215538,C9H17O4,C7H15N3O3,C5H13N6O2,,,189.11268402618998,189.11134135545,189.10999868470998,,,0.4993650019168854,0.08128207176923752,0.034820202738046646,0.0,0.0
181,EMBL_MCF_2_0_HRMS_Library000103,6.909792;13.898706;2.5592494;3.6760576;-0.0029213335;-0.0023849427;-0.00012604221;-0.0008622959;-9.732489e-07;-0.00014352464;-0.0003560301;-5.3177064e-05;-1.589242e-06,189.1085662841797,C7H14O3N4,189.3798828125,26.950685501098633,2.03456711769104,0.18508925288915634,C5H13N6O2,C3H11N9O,,,,189.10999868470998,189.10865601397,,,,0.0032285263296216726,1.0227693564957008e-05,0.0,0.0,0.0
182,EMBL_MCF_2_0_HRMS_Library000096,5.301362;8.003658;1.5297348;4.1114764;-0.0059495596;-0.004076523;-0.001401063;-0.0012218297;-1.3012724e-06;-0.0005114999;-0.00045754277;3.5837118e-05;-9.826483e-07,152.0354461669922,C5H8O2N4,152.13818359375,18.855392456054688,1.4581427574157715,0.1597231850028038,C7H6NO3,,,,,152.03476805652002,,,,,0.47369158267974854,0.0,0.0,0.0,0.0
183,EMBL_MCF_2_0_HRMS_Library000089,9.437371;13.992583;4.463192;4.9584823;-0.0051761894;0.00020840764;0.0005630739;-0.0021500306;-1.2858707e-06;-0.00038271808;-0.0004923221;0.00012755935;-9.707973e-07,267.09710693359375,C9H14O4N5,267.5777587890625,32.57587814331055,1.4483964443206787,0.2157072052359581,C10H13N5O4,C12H15N2O5,C13H11N6O,C8H11N8O3,C9H17NO8,267.09675391942,267.09809659016,267.09943400068,267.09541124868,267.09541650890003,0.737687349319458,0.06291551142930984,0.027389755472540855,0.00752210570499301,0.0014793940354138613
184,EMBL_MCF_2_0_HRMS_Library000083,2.2993286;6.6550503;4.8147144;-0.10551858;-0.056509443;-0.021021754;0.75350875;1.311988;-7.843808e-06;-0.0037304608;0.005193131;-0.00024125003;-1.2204859e-05,172.0144805908203,C2H7O5ClP,172.20301818847656,15.984103202819824,2.7950923442840576,0.09270372241735458,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
185,EMBL_MCF_2_0_HRMS_Library000081,9.686192;19.421873;4.323269;1.0178014;-0.0005992916;-0.0034780323;-0.0007997476;-0.0013163522;-5.231174e-07;0.00044228323;-0.000279307;-0.00014519806;-2.1044032e-06,219.11062622070312,C10H19O4N,219.2732696533203,34.339576721191406,1.9717351198196411,0.1754857525229454,C9H17NO5,C7H15N4O4,C10H13N5O,,,219.11067265019,219.10932997945,219.11201006071,,,0.9110228419303894,0.04092934727668762,0.003627349156886339,0.0,0.0
186,EMBL_MCF_2_0_HRMS_Library000071,16.543968;15.974378;3.4396045;1.0603542;-0.0059357192;-0.01212377;-0.02986504;-0.01079988;-2.2712798e-06;-0.009336504;1.8810003;-0.00031865432;-9.1761685e-06,524.8969116210938,C17H16O3NI2,524.0297241210938,36.60830307006836,0.8328839540481567,0.1429094299674034,C15H13I2NO4,C18H11I2N2O,C13H11I2N4O3,C16H9I2N5,,524.8934017017,524.89608178296,524.89205903096,524.8947391122199,,0.6590777039527893,0.12280935794115067,0.11196918785572052,0.012315701693296432,0.0
187,EMBL_MCF_2_0_HRMS_Library000068,6.8242188;14.799445;7.670828;1.1835146;-0.009800664;0.003573656;0.026668344;0.6140257;-1.7732084e-06;-0.00079154636;-0.0022964831;-0.00019386415;-8.2304105e-06,259.045654296875,C7H15O8NP,259.4826354980469,31.82088279724121,2.3557255268096924,0.16461124271154404,C6H14NO8P,,,,,259.04570341063004,,,,,0.9930405616760254,0.0,0.0,0.0,0.0
188,EMBL_MCF_2_0_HRMS_Library000067,3.0443895;7.1412244;1.731935;3.358091;0.011388289;-0.0013893247;-0.008116829;-0.006099768;-2.3737603e-07;-0.0008854535;-0.00031936727;-4.7592668e-05;-1.605901e-06,117.05430603027344,C3H7O2N3,116.44806671142578,15.499410629272461,2.4985663890838623,0.11443009227514267,C3H7N3O2,C5H9O3,,,,117.05382647804001,117.05516914878001,,,,0.9998310804367065,0.9821609258651733,0.0,0.0,0.0
189,EMBL_MCF_2_0_HRMS_Library000066,7.031839;17.278084;1.6760461;4.2910995;-0.0031331088;-0.0027038516;-0.0027777576;0.010916226;-1.225358e-06;-0.00055039785;-0.0006973442;-6.8705565e-05;-1.2272136e-06,188.12838745117188,C7H17O2N4,188.6830596923828,30.322975158691406,2.370058059692383,0.16963305324316025,C7H16N4O2,C9H18NO3,,,,188.12732577254,188.12866844328,,,,0.7332279682159424,0.3862500488758087,0.0,0.0,0.0
190,EMBL_MCF_2_0_HRMS_Library000063,7.433067;13.661044;2.410717;1.2229921;-0.006199148;1.027216;-0.0015150793;-0.0082619265;-3.646075e-06;-0.00012666844;-0.0012889501;-0.00010269325;-1.4146889e-06,191.06292724609375,C7H14O2NS,191.1002197265625,25.702295303344727,1.829262137413025,0.1510995849967003,C7H13NO3S,C10H11N2S,,,,191.06161445653,191.06429453778998,,,,0.996423065662384,0.9962131977081299,0.0,0.0,0.0
191,EMBL_MCF_2_0_HRMS_Library000062,7.1075935;15.493677;2.4682267;2.4315357;-0.0026785757;-0.005933732;-0.0009361468;0.006355725;-1.0761019e-06;-0.00011145733;-0.00023699366;-9.607788e-05;-1.5787879e-06,174.1003875732422,C7H15O2N2,174.44598388671875,27.49192237854004,2.173942804336548,0.16160430759191513,C7H14N2O3,C5H12N5O2,,,,174.10044231879,174.09909964805,,,,0.8905401825904846,0.06916948407888412,0.0,0.0,0.0
192,EMBL_MCF_2_0_HRMS_Library000061,7.372097;16.79433;2.5009048;3.0358934;-0.0026692299;-0.0032076656;-0.0015243791;0.013301484;-9.4228244e-07;-0.00018118286;-0.00017045104;-9.6526775e-05;-1.778836e-06,188.11270141601562,C7H17O3N3,188.12271118164062,29.63553810119629,2.2377066612243652,0.17995300143957138,C4H12N8O,,,,,188.11340704177,,,,,1.3786305316898506e-05,0.0,0.0,0.0,0.0
193,EMBL_MCF_2_0_HRMS_Library000060,8.976275;17.111586;3.726554;1.3117187;-0.001167443;-0.0043917955;-0.0011313431;-0.0031316713;-7.727352e-07;0.0003971029;-0.0003872808;-0.00011685755;-1.6962742e-06,203.11268615722656,C9H17O4N,203.2867889404297,31.059444427490234,1.883461594581604,0.16252794116735458,C7H15N4O3,,,,,203.11441535988,,,,,0.01717711240053177,0.0,0.0,0.0,0.0
194,EMBL_MCF_2_0_HRMS_Library000054,4.0780735;11.526738;-0.0047153356;2.208436;-0.0010041144;-0.0087434;-0.005520662;-0.008384742;-2.6427435e-06;-0.0047597135;-0.00064795575;-3.1857973e-05;9.975463e-06,89.04788970947266,C4H12N2,91.1176528930664,18.49765968322754,3.0743813514709473,0.07373227924108505,C3H7NO2,,,,,89.04767846918,,,,,1.0,0.0,0.0,0.0,0.0
195,EMBL_MCF_2_0_HRMS_Library000053,13.777392;25.367393;11.131274;3.9538028;-0.017033627;-0.012391418;-0.012958976;2.1201444;-6.1844876e-06;-0.0018069353;-0.0017685052;-0.00031129984;-2.141426e-05,488.1039733886719,C14H25O11N4P2,487.82940673828125,55.754966735839844,1.8478480577468872,0.3593200668692589,C14H26N4O11P2,C13H30O15P2,C15H22N8O7P2,C9H26N6O13P2,,488.10733166781006,488.10599425729,488.10866907833,488.10330891581,,0.9441823363304138,0.058888860046863556,0.02249799855053425,0.001280354568734765,0.0
196,EMBL_MCF_2_0_HRMS_Library000052,23.928612;34.40372;11.8247385;4.1697063;-0.005490878;1.3183913;-0.00016916022;0.03402891;-5.958176e-06;-0.0007070866;-0.0016935464;9.313022e-05;3.525729e-07,612.14599609375,C24H34O12N4S,612.4338989257812,75.23876953125,1.4089595079421997,0.08645191043615341,C25H30N3O13S,C29H28N2O11S,C22H32N2O16S,C20H30N5O15S,C21H26N9O11S,612.149934209,612.14138090097,612.1472541277401,612.145911457,612.14724886752,0.1494615525007248,0.14226360619068146,0.04197763279080391,0.03364335000514984,0.021145988255739212
197,EMBL_MCF_2_0_HRMS_Library000051,3.9471996;7.943437;2.4724934;0.99180037;0.012397574;-0.0012747347;-0.0012732439;-0.0054164664;-2.3647381e-07;-0.0003029015;0.00091342814;-9.092469e-05;-2.3404816e-06,109.01988983154297,C4H8O2N,90.79566955566406,12.345480918884277,1.4921586513519287,0.09471907466650009,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
198,EMBL_MCF_2_0_HRMS_Library000050,3.3890269;8.330943;2.049945;1.3169155;-0.006782076;0.2271727;-0.003398645;-0.0066100433;-6.059528e-07;-0.00039100312;0.0009706486;-0.00011312667;-2.301075e-06,109.01947784423828,C3H8O2N,107.81878662109375,15.445777893066406,2.5811402797698975,0.09051313251256943,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
199,EMBL_MCF_2_0_HRMS_Library000049,7.416012;13.850559;2.5896912;2.023933;0.018616663;0.0072247684;0.007872749;-0.0041209655;-3.099144e-07;0.00014580972;2.7986243e-05;-0.00010536242;-2.4186313e-06,173.1050262451172,C7H14O3N2,173.2381591796875,25.869029998779297,1.9142436981201172,0.17032089084386826,C8H15NO3,C6H13N4O2,,,,173.10519334659,173.10385067585,,,,0.9510783553123474,0.2000025510787964,0.0,0.0,0.0
200,EMBL_MCF_2_0_HRMS_Library000048,6.049625;13.223498;1.8842087;2.9682617;-0.0012066987;-0.0038466156;-0.00048757717;0.0055884346;-9.876029e-07;-0.00015123747;-0.00019747578;-7.824194e-05;-1.7492432e-06,157.07369995117188,C6H13O2N3,157.2838592529297,24.072227478027344,2.2095694541931152,0.14884724467992783,C5H9N4O2,C7H11NO3,,,,157.07255054693002,157.07389321767,,,,0.892353355884552,0.1814572811126709,0.0,0.0,0.0
201,EMBL_MCF_2_0_HRMS_Library000046,12.148298;28.351208;0.5041886;4.4143605;0.004397141;-0.003907317;-0.010497364;-0.0016978577;-2.2747488e-06;-0.0026288477;-0.0023662446;-8.249026e-05;6.229684e-06,244.2225341796875,C12H28ON4,244.2698211669922,45.318946838378906,2.3394219875335693,0.16327013820409775,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
202,EMBL_MCF_2_0_HRMS_Library000045,9.503919;21.971048;0.2644009;3.372149;0.0030292738;-0.002631396;-0.0071014906;-0.00022722036;-2.3525608e-06;-0.0021279182;-0.0022119519;-7.840287e-05;4.0592367e-06,187.16714477539062,C10H22N3,187.924072265625,34.81450653076172,2.306615114212036,0.12349142879247665,C9H21N3O,,,,,187.16846230969,,,,,0.9831446409225464,0.0,0.0,0.0,0.0
203,EMBL_MCF_2_0_HRMS_Library000042,5.6986814;10.00563;2.8833585;0.45134878;-0.0019852784;-0.004263139;-0.0025485598;0.007528685;-1.0445417e-06;-5.843863e-06;-0.0005659279;-0.000103188715;-1.7490453e-06,130.0609588623047,C6H10O3,130.7239227294922,18.97366714477539,1.770689606666565,0.10785307735204697,C4H8N3O2,,,,,130.06165151027,,,,,0.08672745525836945,0.0,0.0,0.0,0.0
204,EMBL_MCF_2_0_HRMS_Library000040,4.514776;9.597995;1.3721836;1.1575414;-0.008787892;1.019811;-0.00084325;-0.0025436953;-3.635714e-06;-0.00031932854;-0.00093473756;-0.00010521788;-1.7347262e-06,135.03575134277344,C5H10ONS,135.08847045898438,17.627342224121094,2.1080024242401123,0.0942327007651329,C4H9NO2S,,,,,135.03539970804002,,,,,0.9979227185249329,0.0,0.0,0.0,0.0
205,EMBL_MCF_2_0_HRMS_Library000038,25.19169;42.879086;6.739797;0.80776715;0.006142365;-9.097457e-05;-0.0026519678;-0.004763623;1.178621e-06;-0.00052317046;-0.00017751419;-0.00019384961;-1.7296388e-06,465.30010986328125,C25H43O7N,447.57391357421875,72.8825912475586,1.6286776065826416,0.25500955432653427,C30H41O4,C25H41N2O6,C28H39N3O3,C26H37N6O2,,465.30048479971003,465.29646204771,465.29914212897,465.29779945823,,0.868973970413208,0.14293763041496277,0.07275202125310898,0.04777250438928604,0.0
206,EMBL_MCF_2_0_HRMS_Library000037,25.811373;41.979958;6.346739;0.8065896;0.0048150886;-0.00060533884;-0.0023244226;-0.0052573397;3.017808e-07;-0.0003801193;-0.00030120576;-0.00019099306;-1.5367153e-06,465.3055725097656,C26H42O6N,465.59320068359375,75.15606689453125,1.6322606801986694,0.2567986473441124,C26H43NO6,C23H45O9,C24H41N4O5,C21H43N3O8,,465.30903810774,465.30635802648,465.307695437,465.30501535574,,0.9131119847297668,0.027819359675049782,0.02108287252485752,0.0030524632893502712,0.0
207,EMBL_MCF_2_0_HRMS_Library000035,33.019444;36.929253;5.701518;4.1570945;-0.0009256866;-0.0006668508;0.006395865;-0.005362888;-2.9675948e-07;-0.00013960265;-0.0009817239;0.00016106461;-5.8904806e-07,582.240478515625,C33H37O6N4,582.5570678710938,79.54336547851562,1.1051347255706787,0.14614763110876083,C32H32N5O6,C30H36N3O9,C34H34N2O7,C28H34N6O8,C37H32N3O4,582.2352587709299,582.2451547497,582.23660144167,582.24381207896,582.23928152293,0.22783423960208893,0.22170177102088928,0.21409450471401215,0.16573543846607208,0.040966663509607315
208,EMBL_MCF_2_0_HRMS_Library000034,3.157573;7.0760665;4.505092;1.0863447;-0.003871247;1.9782686;-0.0060367337;0.1339398;8.976387e-05;0.001753943;-0.008280295;-0.000665734;-2.6015388e-05,200.97740173339844,C3H7O5NS2,201.64329528808594,16.942060470581055,2.130307674407959,0.15337147563695908,C6H5N2O2S2,C3H7NO5S2,C4H3N5OS2,,,200.97924475795,200.97656467669,200.97790208721,,,0.9940922856330872,0.9798563718795776,0.0009285104461014271,0.0,0.0
209,EMBL_MCF_2_0_HRMS_Library000031,4.117376;6.868106;1.820432;2.0916977;-0.00113866;-0.0037115992;-6.172284e-05;-0.0018842742;-9.606761e-07;-0.00017541907;-0.00023892187;-5.5019034e-05;-1.7191848e-06,114.0441665649414,C4H7O2N2,114.48683166503906,14.985941886901855,1.616167426109314,0.10089030116796494,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
210,EMBL_MCF_2_0_HRMS_Library000028,3.9754612;9.081804;1.9935672;2.5629294;-0.0013348128;0.1627939;-8.488223e-05;-0.0026501908;-1.0697921e-06;-0.00018611216;-0.00032080972;-7.5881595e-05;-1.9946933e-06,132.05166625976562,C4H9O2N3,131.35939025878906,18.06813621520996,2.487427234649658,0.13656248897314072,C2H6N5O2,H4N8O,,,,132.05214945466997,132.05080678393,,,,0.013001165352761745,7.069136336212978e-05,0.0,0.0,0.0
211,EMBL_MCF_2_0_HRMS_Library000023,2.680783;6.6450047;5.174826;0.9032992;-0.0056854333;0.8218479;-0.017837672;0.16183433;-2.4701812e-05;-0.0018046882;-0.0069577307;0.0018511859;7.981342e-05,169.00413513183594,C3H7O5NS,169.44635009765625,15.715153694152832,2.4019811153411865,0.14779677242040634,C3H7NO5S,CH5N4O4S,,,,169.00449350229,169.00315083155,,,,0.9119085073471069,0.001519119250588119,0.0,0.0,0.0
212,EMBL_MCF_2_0_HRMS_Library000022,14.750285;21.361794;4.40001;6.0333614;-0.006347993;0.9464587;0.0007773824;-0.0050810413;-3.770546e-06;-0.0003333416;-0.0008092996;0.0001836585;-7.106788e-07,384.12188720703125,C15H21O4N6S,384.125732421875,47.47548294067383,1.439704418182373,0.07756104320287704,C19H20N4O3S,C14H20N6O5S,C17H18N7O2S,C12H18N9O4S,C16H22N3O6S,384.12561169543,384.12158894342997,384.12426902468997,384.12024627269,384.12293161417,0.8809448480606079,0.6951265335083008,0.04670702666044235,0.01683025434613228,0.010138988494873047
213,EMBL_MCF_2_0_HRMS_Library000021,8.79218;10.580275;2.4800603;2.283852;-0.0030551578;0.6887405;0.0028963573;0.0042880103;-2.843717e-06;-0.00046690367;-0.0004425522;-3.4484674e-05;-1.6651913e-06,211.03695678710938,C9H11O2N2S,210.94866943359375,24.942663192749023,1.2373677492141724,0.13641180843114853,C5H11N2O5S,,,,,211.03886763564,,,,,0.48226597905158997,0.0,0.0,0.0,0.0
214,EMBL_MCF_2_0_HRMS_Library000018,6.024157;14.14365;1.7440689;4.264323;-0.0046495465;-0.004254037;-0.0015725635;0.0066421255;-1.2932164e-06;-0.00049360655;-0.0005998131;-4.5804343e-05;-1.1631386e-06,174.11175537109375,C6H14O2N4,174.33163452148438,26.326555252075195,2.3896706104278564,0.17667021602392197,C6H14N4O2,C4H12N7O,C8H16NO3,,,174.11167570807999,174.11033303733998,174.11301837882002,,,0.9800548553466797,0.007315066177397966,0.0014515842776745558,0.0,0.0
215,EMBL_MCF_2_0_HRMS_Library000016,6.241094;15.551178;1.4609606;2.3126051;-0.00023901723;-0.0056749764;-0.0023767643;0.011197858;-8.4249126e-07;-0.00040664338;0.001605602;-0.000120222976;-1.8590927e-06,146.1057891845703,C6H16ON2,145.29165649414062,25.658571243286133,2.5161097049713135,0.1256641373038292,C6H14N2O2,,,,,146.10552769922,,,,,0.9972841739654541,0.0,0.0,0.0,0.0
216,EMBL_MCF_2_0_HRMS_Library000014,6.29647;14.894619;4.2508235;1.6653321;-0.00605469;1.8423634;-0.0068887467;0.008005939;-3.8205117e-06;-0.00031977557;-0.002243137;-0.00016250055;-3.3244357e-06,240.02395629882812,C6H15O4N2S2,240.67889404296875,28.728254318237305,2.248990058898926,0.20587363094091415,C6H12N2O4S2,C4H10N5O3S2,C7H8N6S2,,,240.0238492227,240.02250655196,240.02518663322,,,0.9904081225395203,0.002421849174425006,0.0006110385875217617,0.0,0.0
217,EMBL_MCF_2_0_HRMS_Library000013,5.1710362;9.271707;3.808612;1.0604882;-0.003814062;-0.0066437423;-0.0037854486;0.0003995523;-1.1511664e-06;-0.00030795002;-0.00041143858;-7.552545e-05;-1.4392175e-06,147.0562286376953,C5H9O4N,147.16502380371094,19.395112991333008,1.862220048904419,0.15817561000585556,C8H7N2O,,,,,147.05583785404,,,,,0.9984980821609497,0.0,0.0,0.0,0.0
218,EMBL_MCF_2_0_HRMS_Library000012,2.8882492;6.7674317;2.981316;1.1736608;-0.0039660363;-0.0024558126;-0.002529485;0.010381542;-2.3084523e-08;-0.00024749897;0.002799632;-0.00010972194;-2.7597341e-06,105.04025268554688,C3H7O3N,105.08191680908203,14.171299934387207,2.438213348388672,0.0935000404715538,CH5N4O2,,,,,105.04125041801,,,,,0.9999982118606567,0.0,0.0,0.0,0.0
219,EMBL_MCF_2_0_HRMS_Library000011,3.1597965;3.765221;0.32171842;1.9539168;0.0099113155;-0.0015958667;-0.0044802837;-0.005204137;-1.9004619e-06;-0.001135641;-0.00092764164;-1.3477763e-05;-1.6667e-07,75.03296661376953,C3H4N2,75.31794738769531,9.37695598602295,1.2965762615203857,0.05218782275915146,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
220,EMBL_MCF_2_0_HRMS_Library000008,5.443661;10.426625;2.4525168;1.1881979;-0.00019516014;-0.0042013824;-0.001539939;0.0004486367;-9.42201e-07;-4.688166e-05;-0.0002740141;-9.71083e-05;-1.8352042e-06,131.05833435058594,C5H10O2N,131.6212615966797,19.450698852539062,1.9063851833343506,0.13026060909032822,C5H9NO3,,,,,131.05824315321001,,,,,0.9998118281364441,0.0,0.0,0.0,0.0
221,EMBL_MCF_2_0_HRMS_Library000006,9.386035;17.863035;2.9869335;2.2370377;-0.01187363;1.809822;-0.0019998723;0.03738507;-7.054972e-06;-0.00035371445;-0.0019794758;-7.7923054e-05;-7.572682e-07,268.0612487792969,C9H18O3N2S2,268.50439453125,33.774940490722656,1.8508625030517578,0.18524374812841415,C13H16O2S2,,,,,268.05917210361997,,,,,0.038161493837833405,0.0,0.0,0.0,0.0
222,EMBL_MCF_2_0_HRMS_Library000005,5.6534576;13.659467;2.5506608;2.843174;-0.0059914137;-0.004560608;-0.0019500218;0.004585646;-9.579752e-07;-0.0003517356;-0.00012717806;-8.4288455e-05;-1.6225367e-06,162.09823608398438,C6H14O3N3,162.37896728515625,24.97430992126465,2.418713092803955,0.1655200943350792,C4H12N5O2,C2H10N8O,,,,162.09909964805,162.09775697730998,,,,0.002234741812571883,4.063725100422744e-06,0.0,0.0,0.0
223,EMBL_MCF_2_0_HRMS_Library000002,2.091296;6.5921082;2.8406339;1.2210364;-0.00056665204;0.89657474;-0.0028653683;-0.0072994786;-9.081937e-06;-0.00044261478;-0.002344052;0.00017768407;1.853618e-05,125.01415252685547,C2H7O3NS,123.45526123046875,14.24087142944336,3.3852932453155518,0.08909454196691513,C2H7NO3S,H5N4O2S,,,,125.01466426315001,125.01332159241,,,,0.9995892643928528,0.19679732620716095,0.0,0.0,0.0
